Id,PostTypeId,CreationDate,Title,OwnerUserId,Tags,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount
"72121","1","2020-04-11 08:09:03","How can I handle a column with list data?","94570","<machine-learning><classification><data><data-cleaning><feature-engineering>","3","413","5","1","1"
"72124","1","2020-04-11 08:30:19","What are some useful but less known libraries when working with machine learning?","94572","<machine-learning><python><visualization><library>","1","20","0","0",""
"72130","1","2020-04-11 11:45:41","Dimensionality reduction and prediction when all columns have approximately same variance","82653","<python><dataset><predictive-modeling><random-forest><pca>","0","30","1","0",""
"72131","1","2020-04-11 11:52:34","Can we have a dataset with slight difference in target values for same value of feature variable?","93781","<machine-learning><python><dataset><regression><data>","0","90","1","0",""
"72135","1","2020-04-11 13:22:19","Solving Feature Distribution variance between Training and Prediction for Ranking models","94584","<training><ranking><learning-to-rank>","1","12","0","0",""
"72136","1","2020-04-11 13:31:59","gradient descent diverges extremely","94586","<machine-learning><predictive-modeling><algorithms><gradient-descent><matlab>","1","72","1","2",""
"72137","1","2020-04-11 13:58:55","About confidence/prediction intervals: parametric methods VS non-parametric (via bootstrap) methods","83791","<machine-learning><non-parametric><bootstraping>","1","37","1","0","1"
"72138","1","2020-04-11 14:59:24","Free a bit of RAM space","93594","<python><reinforcement-learning><pytorch><dqn>","1","32","2","0","1"
"72140","1","2020-04-11 17:23:29","Multivariate LSTM RNN DNN returning multiple features for forecasting a time series in Python","94573","<keras><time-series><rnn><python-3.x><features>","1","25","0","0",""
"72143","1","2020-04-11 18:57:05","High error machine learning regressor algorithm in Python - XGBOOST Regressor","94603","<machine-learning><python><xgboost><data-science-model>","2","54","1","0",""
"72144","1","2020-04-11 19:14:24","can't get correct plot from alpha vantage and plotly","94608","<plotly>","1","61","0","0",""
"72149","1","2020-04-11 21:30:32","Every machine learing model i build, always predict wrongly almost the same samples. (Random forest, XGBoost, AdaBoost)","94614","<machine-learning><classification><r><xgboost><adaboost>","1","62","0","0",""
"72150","1","2020-04-11 21:53:40","How should labeled data from multiple annotators be prepared for ML text classification?","94617","<nlp><dataset><annotation>","2","184","2","0","2"
"72153","1","2020-04-11 23:43:17","On simple 1D dataset, LogisticRegressionCV selects terrible hyperparameters, resulting scores are nonsensical","94622","<scikit-learn><logistic-regression><regularization>","3","125","2","0",""
"72154","1","2020-04-12 00:21:46","Inference of a function f(x,y) where inputs have different dimensionality","94625","<machine-learning><deep-learning><regression>","1","16","0","0",""
"72155","1","2020-04-12 00:39:08","Does Python have R's tidytext equivalent?","40951","<python><r><text-mining>","1","357","2","0",""
"72159","1","2020-04-12 05:02:25","The idea behind Generalized Max Pooling","41699","<machine-learning><deep-learning><cnn><convolutional-neural-network><pooling>","1","14","0","0",""
"72160","1","2020-04-12 05:36:36","How to plot the hyperplane for multiclass target variable in SVM?","77664","<visualization><svm><python-3.x><spyder>","1","14","0","0",""
"72163","1","2020-04-12 09:10:18","How to find the dependent variables from a dataset?","94650","<decision-trees>","1","31","2","0",""
"72166","1","2020-04-12 09:58:58","Finding a vector that minimize the MSE of its linear combination","94654","<optimization><gradient-descent><mse>","1","54","1","0",""
"72167","1","2020-04-12 10:15:10","How to perform feature selection with Categorical Variables and Continuous Target, provided that data is not normally distributed?","94655","<feature-selection><data><dimensionality-reduction>","1","682","1","4","0"
"72168","1","2020-04-12 10:49:47","GP derivative in GpyTorch","94661","<python><kernel><gaussian-process>","1","55","0","0",""
"72169","1","2020-04-12 10:52:56","Anomalies timeseries: discard feature vectors or samples?","75432","<anomaly-detection>","0","8","0","0",""
"72171","1","2020-04-12 11:15:42","Size Issue when Plotting the Predicted Vaue","94658","<python><matplotlib>","1","1287","1","0",""
"72173","1","2020-04-12 11:28:16","HoG features taking longer time in Google CO-LAB","58065","<machine-learning><scikit-learn><mnist><hog>","1","11","0","0",""
"72179","1","2020-04-12 13:21:04","Understanding how many biases are there in a neural network?","74939","<machine-learning><neural-network><deep-learning>","1","132","1","0",""
"72180","1","2020-04-12 13:21:08","Handling rows with 2 lines of data","75868","<python><pandas><missing-data>","3","38","1","1",""
"72183","1","2020-04-12 14:43:43","linear perceptron algorithm","92386","<perceptron>","1","407","0","1",""
"72185","1","2020-04-12 15:30:04","How are weights organized in Conv2D layers?","94678","<keras><cnn>","0","222","2","0",""
"72188","1","2020-04-12 16:00:58","Error: float() argument must be a string or a number, not 'StandardScaler'","94680","<python><scikit-learn><feature-scaling>","1","3140","2","1",""
"72191","1","2020-04-12 16:24:16","How to choose a kernel function and a feature mapping function?","94682","<classification><svm><kernel>","1","58","1","0",""
"72194","1","2020-04-12 16:28:34","How to best summarize and visualize the outcome and performance of a multi-class problems?","69746","<visualization><multiclass-classification>","0","41","2","0",""
"72197","1","2020-04-12 17:34:14","Effecient Feature Searching","88714","<computer-vision><information-retrieval>","1","21","0","0",""
"72199","1","2020-04-12 18:31:19","How to measure the distance (in generalized sense) between geographical regions?","92182","<dataset><distance><geospatial>","0","11","1","0",""
"72200","1","2020-04-12 18:39:43","Gradient calculation for proportional odds (logistic) model","18661","<machine-learning><logistic-regression><gradient-descent>","1","15","0","0",""
"72204","1","2020-04-12 19:12:25","Fixing attention of CNNs for image classification","86225","<deep-learning><cnn><image-classification>","1","15","0","0",""
"72206","1","2020-04-12 19:52:42","Not able to restore attention model properly","94702","<keras><tensorflow><nlp>","1","60","1","10",""
"72209","1","2020-04-12 20:57:38","Forecasting binary time series","94707","<time-series><lstm><data><forecasting><binary>","1","69","0","0",""
"72211","1","2020-04-12 21:40:20","g-mean for binary classification doesn't use sensitivity of each class?","24089","<classification><scikit-learn><accuracy><class-imbalance>","1","97","0","0",""
"72214","1","2020-04-12 22:52:28","Confusion around categorical cross entropy","94715","<classification><multiclass-classification><loss-function>","2","113","1","0","0"
"72216","1","2020-04-13 01:41:07","Stochastic gradient descent (SGD)","92386","<objective-function>","1","36","0","0",""
"72217","1","2020-04-13 02:10:49","Keras error of fit_generator","94719","<machine-learning><keras>","1","141","0","1",""
"72218","1","2020-04-13 02:39:14","non-linear classification","92386","<classification>","1","147","0","0",""
"72222","1","2020-04-13 05:38:38","Multi-Class CNN model predicting only one class but still the accuracy is high","94726","<machine-learning><neural-network><deep-learning><cnn><transfer-learning>","1","353","0","5",""
"72228","1","2020-04-13 08:15:59","something wrong with my Alexnet","94719","<machine-learning><neural-network><machine-learning-model>","0","13","1","0",""
"72233","1","2020-04-13 09:43:44","Does optimizer highly affect on accuracy?","94719","<deep-learning><optimization>","1","33","0","3",""
"72234","1","2020-04-13 10:43:25","Why the validation accuracy does not increase in a normal way over the epochs?","94742","<python><deep-learning><keras><ai><vgg16>","1","32","0","3",""
"72236","1","2020-04-13 10:59:45","LSTM model for time series forecasting giving very poor performance even on training data","89444","<python><keras><time-series><lstm><forecasting>","0","16","0","0","1"
"72238","1","2020-04-13 11:31:22","Custom connections between layers Keras","94745","<python><neural-network><deep-learning><keras><tensorflow>","2","122","1","0",""
"72239","1","2020-04-13 12:09:00","Images matching using bf.match and drawing using cv2.drawMatches Python","94747","<python><image-classification><matplotlib>","1","158","0","0",""
"72244","1","2020-04-13 14:18:38","Right order for Data preparation in Machine Learning","94753","<machine-learning><class-imbalance><feature-scaling><outlier><data-imputation>","1","66","2","0",""
"72245","1","2020-04-13 15:16:50","Measuring the bias of a machine learning model","94759","<machine-learning><predictive-modeling><bias>","1","15","0","0",""
"72246","1","2020-04-13 15:33:00","Should I create a tfidf on a subset of a data set or use the whole corpus?","87475","<python><scikit-learn><tfidf><cosine-distance>","1","19","0","0",""
"72247","1","2020-04-13 15:42:24","Calculating the F score of Object Detection of Mask RCNN","94764","<python><object-detection><f1score>","1","302","0","0",""
"82805","1","2020-10-10 06:56:07","unit-testing Machine Learning models","70393","<machine-learning><data-mining><software-development>","1","43","1","2",""
"82807","1","2020-10-10 07:02:43","Validation test unstable","105906","<keras><tensorflow><image-classification>","0","14","0","1",""
"82808","1","2020-10-10 07:07:12","Difference between cell state and hidden state","","<machine-learning><neural-network><deep-learning><lstm><rnn>","4","1992","2","0","4"
"82810","1","2020-10-10 07:09:28","Can learning algorithms take in data along with their uncertainty? (chaining ML algorithms along with errors)","103371","<machine-learning>","8","149","2","0","2"
"82812","1","2020-10-10 07:46:22","What is the time complexity for training a gated recurrent unit (GRU) neural network using back-propagation through time?","105909","<machine-learning><deep-learning><backpropagation><recurrent-neural-net><gru>","0","90","0","0",""
"82814","1","2020-10-10 08:56:34","How to tune gamma for one class SVM?","85288","<scikit-learn><svm>","0","23","0","0",""
"82818","1","2020-10-10 09:49:30","How is the input gate in the LSTM learn?","105912","<neural-network><lstm><rnn><backpropagation><recurrent-neural-net>","3","53","0","0",""
"82820","1","2020-10-10 10:48:52","keras predicts nan values","93863","<machine-learning><neural-network><keras>","0","361","1","0",""
"82822","1","2020-10-10 11:46:48","What information does Hidden State and Cell State carry?","","<machine-learning><deep-learning><lstm><rnn>","0","25","0","1",""
